信号日,代码,名称,板块,买入价,卖出日,卖出价,收益%,持有交易日,卖出方式,当时周期
2025-07-28,002796,世嘉科技,C39计算机、通信和其他电子设备制造业,12.67,2025-07-29,12.78,0.72,1,没涨停→尾盘卖,平淡期
2025-07-28,001216,华瓷股份,C30非金属矿物制品业,15.012,2025-07-30,18.24,21.37,2,再涨停→次日早盘卖,平淡期
2025-07-29,603229,奥翔药业,C27医药制造业,10.46714752,2025-07-30,10.48,-0.06,1,没涨停→尾盘卖,平淡期
2025-07-29,603456,九洲药业,C27医药制造业,19.31891136,2025-07-30,18.58,-3.96,1,没涨停→尾盘卖,平淡期
2025-07-30,002675,东诚药业,C27医药制造业,17.4953152,2025-07-31,16.8,-4.13,1,没涨停→尾盘卖,妖股期
2025-07-30,000813,德展健康,C27医药制造业,4.41,2025-08-01,4.83,9.37,2,再涨停→次日早盘卖,妖股期
2025-07-30,002837,英维克,C35专用设备制造业,28.0631631,2025-08-01,31.46,11.97,2,再涨停→次日早盘卖,妖股期
2025-07-31,600501,航天晨光,C35专用设备制造业,23.77,2025-08-01,23.18,-2.63,1,没涨停→尾盘卖,平淡期
2025-08-01,002873,新天药业,C27医药制造业,11.91995792,2025-08-04,12.26,2.69,1,没涨停→尾盘卖,平淡期
2025-08-01,600222,太龙药业,C27医药制造业,6.8099405,2025-08-04,6.65,-2.5,1,没涨停→尾盘卖,平淡期
2025-08-01,000534,万泽股份,C27医药制造业,15.693,2025-08-05,17.55,11.7,2,再涨停→次日早盘卖,平淡期
2025-08-04,002009,天奇股份,C35专用设备制造业,17.369482,2025-08-05,17.23,-0.95,1,没涨停→尾盘卖,平淡期
2025-08-04,002026,山东威达,C38电气机械和器材制造业,13.45795275,2025-08-05,13.35,-0.96,1,没涨停→尾盘卖,平淡期
2025-08-05,000980,众泰汽车,C36汽车制造业,2.23,2025-08-06,2.28,2.09,1,没涨停→尾盘卖,妖股期
2025-08-05,002795,永和智控,C34通用设备制造业,6.55,2025-08-06,6.17,-5.95,1,没涨停→尾盘卖,妖股期
2025-08-05,000901,航天科技,C36汽车制造业,14.62163164,2025-08-07,16.24,10.92,2,再涨停→次日早盘卖,妖股期
2025-08-06,002346,柘中股份,C38电气机械和器材制造业,15.895,2025-08-07,16.7,4.95,1,没涨停→尾盘卖,平淡期
2025-08-06,001380,华纬科技,C34通用设备制造业,22.74,2025-08-08,25.53,12.12,2,再涨停→次日早盘卖,平淡期
2025-08-07,000070,特发信息,C39计算机、通信和其他电子设备制造业,8.56,2025-08-08,8.23,-4.01,1,没涨停→尾盘卖,平淡期
2025-08-07,000536,华映科技,C39计算机、通信和其他电子设备制造业,5.24,2025-08-08,5.0,-4.73,1,没涨停→尾盘卖,平淡期
2025-08-08,603131,上海沪工,C34通用设备制造业,21.62,2025-08-11,22.37,3.32,1,没涨停→尾盘卖,妖股期
2025-08-08,603319,美湖股份,C36汽车制造业,32.57910118,2025-08-11,34.09,4.47,1,没涨停→尾盘卖,妖股期
2025-08-08,002941,新疆交建,E48土木工程建筑业,13.52048716,2025-08-12,16.36,20.85,2,再涨停→次日早盘卖,妖股期
2025-08-11,002008,大族激光,C35专用设备制造业,33.68,2025-08-12,34.56,2.46,1,没涨停→尾盘卖,妖股期
2025-08-11,000011,深物业A,K70房地产业,9.53454172,2025-08-13,11.01,15.33,2,再涨停→次日早盘卖,妖股期
2025-08-12,000006,深振业A,K70房地产业,7.46,2025-08-13,7.43,-0.55,1,没涨停→尾盘卖,妖股期
2025-08-12,000417,合百集团,F52零售业,6.215,2025-08-14,6.79,9.18,2,再涨停→次日早盘卖,妖股期
2025-08-13,000962,东方钽业,C32有色金属冶炼和压延加工业,19.449,2025-08-14,19.68,1.03,1,没涨停→尾盘卖,平淡期
2025-08-13,002249,大洋电机,C38电气机械和器材制造业,7.555,2025-08-14,7.54,-0.28,1,没涨停→尾盘卖,平淡期
2025-08-14,002871,伟隆股份,C34通用设备制造业,12.61719459,2025-08-15,13.76,8.94,1,没涨停→尾盘卖,妖股期
2025-08-14,603036,如通股份,C35专用设备制造业,19.5310912,2025-08-15,19.59,0.15,1,没涨停→尾盘卖,妖股期
2025-08-14,002598,ST章鼓,C34通用设备制造业,11.87015375,2025-08-18,13.65,14.87,2,再涨停→次日早盘卖,妖股期
2025-08-15,002011,盾安环境,C34通用设备制造业,13.42986468,2025-08-18,13.69,1.77,1,没涨停→尾盘卖,平淡期
2025-08-15,002158,汉钟精机,C34通用设备制造业,19.40707701,2025-08-19,22.56,16.09,2,再涨停→次日早盘卖,平淡期
2025-08-18,002053,云南能投,D44电力、热力生产和供应业,11.65578264,2025-08-19,11.53,-1.25,1,没涨停→尾盘卖,平淡期
2025-08-18,002182,宝武镁业,C32有色金属冶炼和压延加工业,14.54,2025-08-19,14.97,2.81,1,没涨停→尾盘卖,平淡期
2025-08-19,002283,天润工业,C36汽车制造业,6.725,2025-08-20,6.67,-1.04,1,没涨停→尾盘卖,妖股期
2025-08-19,002445,中南文化,C33金属制品业,2.64,2025-08-20,2.61,-1.29,1,没涨停→尾盘卖,妖股期
2025-08-19,002510,天汽模,C36汽车制造业,7.6,2025-08-20,7.39,-2.91,1,没涨停→尾盘卖,妖股期
2025-08-20,002004,华邦健康,C26化学原料和化学制品制造业,4.562,2025-08-21,4.64,1.6,1,没涨停→尾盘卖,妖股期
2025-08-20,002114,罗平锌电,C32有色金属冶炼和压延加工业,8.01,2025-08-21,7.7,-4.02,1,没涨停→尾盘卖,妖股期
2025-08-20,002141,贤丰控股,C38电气机械和器材制造业,4.66,2025-08-21,4.47,-4.23,1,没涨停→尾盘卖,妖股期
2025-08-21,000753,漳州发展,F52零售业,6.42,2025-08-22,6.6,2.65,1,没涨停→尾盘卖,平淡期
2025-08-21,002145,钛能化学,C26化学原料和化学制品制造业,4.861,2025-08-22,4.8,-1.38,1,没涨停→尾盘卖,平淡期
2025-08-21,002369,卓翼科技,C39计算机、通信和其他电子设备制造业,10.56,2025-08-22,10.99,3.92,1,没涨停→尾盘卖,平淡期
2025-08-22,000818,航锦科技,C26化学原料和化学制品制造业,26.39,2025-08-25,26.66,0.87,1,没涨停→尾盘卖,平淡期
2025-08-22,002685,华东重机,C34通用设备制造业,8.62,2025-08-25,8.88,2.87,1,没涨停→尾盘卖,平淡期
2025-08-22,002692,远程股份,C38电气机械和器材制造业,5.61412932,2025-08-25,5.79,3.04,1,没涨停→尾盘卖,平淡期
2025-08-25,000682,东方电子,I65软件和信息技术服务业,12.093,2025-08-26,12.14,0.26,1,没涨停→尾盘卖,主线期
2025-08-25,002277,友阿股份,F52零售业,7.19,2025-08-26,7.61,5.69,1,没涨停→尾盘卖,主线期
2025-08-25,600345,长江通信,C39计算机、通信和其他电子设备制造业,29.5968242,2025-08-26,30.84,4.06,1,没涨停→尾盘卖,主线期
2025-08-26,002194,武汉凡谷,C39计算机、通信和其他电子设备制造业,16.29,2025-08-27,15.77,-3.34,1,没涨停→尾盘卖,主线期
2025-08-26,002410,广联达,I65软件和信息技术服务业,15.132,2025-08-27,15.0,-1.01,1,没涨停→尾盘卖,主线期
2025-08-26,002232,启明信息,I65软件和信息技术服务业,21.326,2025-08-28,24.93,16.73,2,再涨停→次日早盘卖,主线期
2025-08-27,002380,科远智慧,I65软件和信息技术服务业,29.78215856,2025-08-28,29.26,-1.89,1,没涨停→尾盘卖,平淡期
2025-08-27,603068,博通集成,C39计算机、通信和其他电子设备制造业,42.449385,2025-08-29,51.37,20.86,2,再涨停→次日早盘卖,平淡期
2025-08-28,002077,大港股份,C39计算机、通信和其他电子设备制造业,16.18,2025-08-29,15.95,-1.57,1,没涨停→尾盘卖,平淡期
2025-08-28,002815,崇达技术,C39计算机、通信和其他电子设备制造业,17.05992327,2025-08-29,17.57,2.82,1,没涨停→尾盘卖,平淡期
2025-08-29,001301,尚太科技,C30非金属矿物制品业,42.73789747,2025-09-01,41.99,-1.89,1,没涨停→尾盘卖,平淡期
2025-08-29,601717,中创智领,C35专用设备制造业,19.0179274,2025-09-01,20.19,6.01,1,没涨停→尾盘卖,平淡期
2025-08-29,603381,永臻股份,C38电气机械和器材制造业,25.3,2025-09-01,24.59,-2.96,1,没涨停→尾盘卖,平淡期
2025-09-01,000603,盛达资源,B09有色金属矿采选业,19.06671665,2025-09-02,20.34,6.53,1,没涨停→尾盘卖,平淡期
2025-09-01,002138,顺络电子,C39计算机、通信和其他电子设备制造业,35.048,2025-09-02,32.81,-6.54,1,没涨停→尾盘卖,平淡期
2025-09-01,002155,湖南黄金,B09有色金属矿采选业,22.44,2025-09-02,21.99,-2.16,1,没涨停→尾盘卖,平淡期
2025-09-02,000837,秦川机床,C34通用设备制造业,13.9146507,2025-09-03,14.1,1.21,1,没涨停→尾盘卖,恐慌期
2025-09-02,002031,巨轮智能,C35专用设备制造业,8.9,2025-09-03,8.95,0.41,1,没涨停→尾盘卖,恐慌期
2025-09-02,002021,中捷资源,C35专用设备制造业,2.64,2025-09-04,2.92,10.46,2,再涨停→次日早盘卖,恐慌期
2025-09-04,600778,友好集团,F52零售业,7.18,2025-09-05,7.3,1.52,1,没涨停→尾盘卖,恐慌期
2025-09-04,600865,百大集团,F52零售业,10.64,2025-09-05,10.39,-2.5,1,没涨停→尾盘卖,恐慌期
2025-09-05,000636,风华高科,C39计算机、通信和其他电子设备制造业,15.471,2025-09-08,15.04,-2.93,1,没涨停→尾盘卖,主线期
2025-09-05,001309,德明利,C39计算机、通信和其他电子设备制造业,95.46946036,2025-09-08,95.62,0.01,1,没涨停→尾盘卖,主线期
2025-09-05,002106,莱宝高科,C39计算机、通信和其他电子设备制造业,11.94114642,2025-09-08,11.96,0.1,1,再涨停→次日早盘卖,主线期
2025-09-08,000926,福星股份,K70房地产业,3.16,2025-09-09,3.2,1.12,1,没涨停→尾盘卖,妖股期
2025-09-08,002090,金智科技,C38电气机械和器材制造业,10.99,2025-09-09,10.83,-1.61,1,没涨停→尾盘卖,妖股期
2025-09-08,002169,智光电气,C38电气机械和器材制造业,7.76905998,2025-09-09,7.34,-5.66,1,没涨停→尾盘卖,妖股期
2025-09-09,000659,珠海中富,C29橡胶和塑料制品业,3.1,2025-09-10,3.24,4.37,1,没涨停→尾盘卖,妖股期
2025-09-09,000810,创维数字,C39计算机、通信和其他电子设备制造业,13.97666688,2025-09-10,13.4,-4.27,1,没涨停→尾盘卖,妖股期
2025-09-09,000718,苏宁环球,K70房地产业,2.46000048,2025-09-11,2.85,15.51,2,再涨停→次日早盘卖,妖股期
2025-09-10,603328,依顿电子,C39计算机、通信和其他电子设备制造业,11.7561171,2025-09-11,11.93,1.36,1,没涨停→尾盘卖,平淡期
2025-09-10,600776,东方通信,C39计算机、通信和其他电子设备制造业,12.61862315,2025-09-12,14.6,15.56,2,再涨停→次日早盘卖,平淡期
2025-09-11,000586,汇源通信,C38电气机械和器材制造业,13.96,2025-09-12,13.45,-3.8,1,没涨停→尾盘卖,主线期
2025-09-11,002100,天康生物,C13农副食品加工业,7.442,2025-09-12,7.35,-1.23,1,再涨停→次日早盘卖,主线期
2025-09-12,002146,荣盛发展,K70房地产业,1.75,2025-09-16,2.01,14.71,2,再涨停→次日早盘卖,平淡期
2025-09-12,600162,香江控股,K70房地产业,1.96,2025-09-16,2.38,21.28,2,再涨停→次日早盘卖,平淡期
2025-09-12,600170,上海建工,E48土木工程建筑业,2.6141879,2025-09-16,3.17,20.98,2,再涨停→次日早盘卖,平淡期
2025-09-16,002400,省广集团,L72商务服务业,9.234,2025-09-17,8.87,-4.05,1,没涨停→尾盘卖,平淡期
2025-09-16,002472,双环传动,C36汽车制造业,44.3,2025-09-17,47.99,8.18,1,没涨停→尾盘卖,平淡期
2025-09-16,600933,爱柯迪,C36汽车制造业,22.1810512,2025-09-17,22.11,-0.46,1,没涨停→尾盘卖,平淡期
2025-09-17,000045,深纺织A,C39计算机、通信和其他电子设备制造业,12.392,2025-09-18,12.06,-2.81,1,没涨停→尾盘卖,平淡期
2025-09-17,002222,福晶科技,C39计算机、通信和其他电子设备制造业,46.2612176,2025-09-18,45.74,-1.27,1,没涨停→尾盘卖,平淡期
2025-09-17,002245,蔚蓝锂芯,C38电气机械和器材制造业,13.115,2025-09-18,13.74,4.59,1,没涨停→尾盘卖,平淡期
2025-09-18,002768,国恩股份,C29橡胶和塑料制品业,35.49558771,2025-09-19,32.48,-8.65,1,没涨停→尾盘卖,平淡期
2025-09-18,600498,烽火通信,C39计算机、通信和其他电子设备制造业,28.82925784,2025-09-19,29.83,3.31,1,没涨停→尾盘卖,平淡期
2025-09-18,002641,公元股份,C29橡胶和塑料制品业,4.61685568,2025-09-22,5.58,20.76,2,再涨停→次日早盘卖,平淡期
2025-09-19,000978,桂林旅游,N78公共设施管理业,7.68,2025-09-22,7.52,-2.23,1,没涨停→尾盘卖,恐慌期
2025-09-19,002584,西陇科学,C26化学原料和化学制品制造业,9.22,2025-09-22,9.45,2.34,1,没涨停→尾盘卖,恐慌期
2025-09-22,000509,华塑控股,C39计算机、通信和其他电子设备制造业,3.48,2025-09-23,3.39,-2.74,1,没涨停→尾盘卖,平淡期
2025-09-22,002006,精工科技,C35专用设备制造业,22.2217226,2025-09-23,21.82,-1.97,1,没涨停→尾盘卖,平淡期
2025-09-22,002045,国光电器,C39计算机、通信和其他电子设备制造业,17.675,2025-09-23,17.09,-3.43,1,没涨停→尾盘卖,平淡期
2025-09-23,603035,常熟汽饰,C36汽车制造业,17.42492774,2025-09-24,18.33,5.06,1,没涨停→尾盘卖,平淡期
2025-09-23,605358,立昂微,C39计算机、通信和其他电子设备制造业,29.95495676,2025-09-25,36.24,20.82,2,再涨停→次日早盘卖,平淡期
2025-09-24,002632,道明光学,C26化学原料和化学制品制造业,11.0169956,2025-09-25,10.83,-1.85,1,没涨停→尾盘卖,平淡期
2025-09-24,002129,TCL中环,C38电气机械和器材制造业,8.55,2025-09-26,9.26,8.15,2,再涨停→次日早盘卖,平淡期
2025-09-25,002180,奔图科技,C39计算机、通信和其他电子设备制造业,25.26,2025-09-26,24.27,-4.07,1,没涨停→尾盘卖,平淡期
2025-09-25,000020,深华发A,C39计算机、通信和其他电子设备制造业,15.36,2025-09-29,15.22,-1.06,2,再涨停→次日早盘卖,平淡期
2025-09-26,002765,蓝黛科技,C36汽车制造业,15.62942238,2025-09-29,14.49,-7.46,1,没涨停→尾盘卖,妖股期
2025-09-26,600303,曙光股份,C36汽车制造业,3.86,2025-09-29,3.85,-0.41,1,没涨停→尾盘卖,妖股期
2025-09-29,000422,湖北宜化,C26化学原料和化学制品制造业,14.26388305,2025-09-30,14.45,1.16,1,没涨停→尾盘卖,平淡期
2025-09-29,000985,大庆华科,C26化学原料和化学制品制造业,19.899,2025-09-30,18.88,-5.28,1,没涨停→尾盘卖,平淡期
2025-09-29,002125,湘潭电化,C26化学原料和化学制品制造业,14.955,2025-09-30,15.09,0.72,1,没涨停→尾盘卖,平淡期
2025-09-30,000960,锡业股份,C32有色金属冶炼和压延加工业,22.92454346,2025-10-09,24.9,8.45,1,没涨停→尾盘卖,平淡期
2025-09-30,002638,勤上股份,C38电气机械和器材制造业,2.78,2025-10-09,2.79,0.21,1,没涨停→尾盘卖,平淡期
2025-09-30,600960,渤海汽车,C36汽车制造业,5.1,2025-10-09,5.0,-2.11,1,没涨停→尾盘卖,平淡期
2025-10-09,000506,招金黄金,B09有色金属矿采选业,11.95,2025-10-10,12.82,7.13,1,没涨停→尾盘卖,平淡期
2025-10-09,000878,云南铜业,C32有色金属冶炼和压延加工业,18.97420254,2025-10-10,19.32,1.67,1,没涨停→尾盘卖,平淡期
2025-10-09,000969,安泰科技,C33金属制品业,14.79893912,2025-10-13,17.9,20.83,2,再涨停→次日早盘卖,平淡期
2025-10-10,002488,金固股份,C36汽车制造业,12.2261688,2025-10-13,11.22,-8.4,1,没涨停→尾盘卖,平淡期
2025-10-10,601126,四方股份,C38电气机械和器材制造业,22.30664552,2025-10-13,23.12,3.49,1,没涨停→尾盘卖,平淡期
2025-10-13,002701,奥瑞金,C33金属制品业,6.1070056,2025-10-14,6.21,1.61,1,再涨停→次日早盘卖,平淡期
2025-10-13,600206,有研新材,C32有色金属冶炼和压延加工业,24.08581367,2025-10-14,23.83,-1.22,1,没涨停→尾盘卖,平淡期
2025-10-13,002952,亚世光电,C39计算机、通信和其他电子设备制造业,20.99115759,2025-10-15,24.27,15.45,2,再涨停→次日早盘卖,平淡期
2025-10-15,000957,中通客车,C36汽车制造业,12.611,2025-10-16,12.43,-1.58,1,没涨停→尾盘卖,平淡期
2025-10-15,002279,久其软件,I65软件和信息技术服务业,7.35,2025-10-16,7.18,-2.46,1,没涨停→尾盘卖,平淡期
2025-10-15,002689,ST远智,C34通用设备制造业,4.2321761,2025-10-16,4.32,1.94,1,没涨停→尾盘卖,平淡期
2025-10-16,002054,德美化工,C26化学原料和化学制品制造业,7.63,2025-10-17,7.17,-6.18,1,没涨停→尾盘卖,平淡期
2025-10-16,603933,睿能科技,C39计算机、通信和其他电子设备制造业,18.11280216,2025-10-20,21.92,20.89,2,再涨停→次日早盘卖,平淡期
2025-10-17,603042,华脉科技,C39计算机、通信和其他电子设备制造业,12.28325072,2025-10-20,12.28,-0.15,1,再涨停→次日早盘卖,恐慌期
2025-10-20,002861,瀛通通讯,C39计算机、通信和其他电子设备制造业,18.66,2025-10-21,19.53,4.51,1,没涨停→尾盘卖,妖股期
2025-10-20,002935,天奥电子,C39计算机、通信和其他电子设备制造业,16.4629905,2025-10-21,16.44,-0.27,1,没涨停→尾盘卖,妖股期
2025-10-20,000852,石化机械,C35专用设备制造业,7.02,2025-10-22,8.49,20.79,2,再涨停→次日早盘卖,妖股期
2025-10-21,000838,*ST发展,K70房地产业,2.99,2025-10-22,3.01,0.52,1,再涨停→次日早盘卖,妖股期
2025-10-21,000620,盈新发展,K70房地产业,1.98,2025-10-23,2.4,21.06,2,再涨停→次日早盘卖,妖股期
2025-10-22,000410,沈阳机床,C34通用设备制造业,7.83,2025-10-23,7.79,-0.66,1,没涨停→尾盘卖,妖股期
2025-10-22,000965,天保基建,K70房地产业,4.80502908,2025-10-23,4.62,-4.09,1,没涨停→尾盘卖,妖股期
2025-10-23,002912,中新赛克,I65软件和信息技术服务业,31.3668367,2025-10-24,30.06,-4.31,1,没涨停→尾盘卖,妖股期
2025-10-23,002160,常铝股份,C32有色金属冶炼和压延加工业,4.96,2025-10-27,5.5,10.74,2,再涨停→次日早盘卖,妖股期
2025-10-23,002512,ST达华,C39计算机、通信和其他电子设备制造业,4.05,2025-10-27,4.74,16.89,2,再涨停→次日早盘卖,妖股期
2025-10-24,600237,铜峰电子,C39计算机、通信和其他电子设备制造业,8.00732031,2025-10-27,7.99,-0.4,1,没涨停→尾盘卖,平淡期
2025-10-27,000679,大连友谊,F52零售业,9.4,2025-10-28,9.75,3.57,1,没涨停→尾盘卖,平淡期
2025-10-27,002478,常宝股份,C33金属制品业,6.542,2025-10-28,6.47,-1.22,1,没涨停→尾盘卖,平淡期
2025-10-27,002643,万润股份,C26化学原料和化学制品制造业,13.85541806,2025-10-28,13.87,-0.08,1,没涨停→尾盘卖,平淡期
2025-10-28,000547,航天发展,C39计算机、通信和其他电子设备制造业,8.84,2025-10-29,8.75,-1.17,1,没涨停→尾盘卖,平淡期
2025-10-28,001288,运机集团,C34通用设备制造业,29.41,2025-10-29,29.62,0.53,1,再涨停→次日早盘卖,平淡期
2025-10-28,000657,中钨高新,C33金属制品业,22.45223934,2025-10-30,26.17,16.42,2,再涨停→次日早盘卖,平淡期
2025-10-29,002016,世荣兆业,K70房地产业,6.582,2025-10-30,6.46,-1.97,1,没涨停→尾盘卖,平淡期
